brand,dealer_name,address,city,state_region,country,postal_code,latitude,longitude,phone,fax,email,website,dealer_type,services_offered,dealer_id,sap_code,source
Deutz-Fahr; Lamborghini Trattori; SAME,KLINGER JOSEF LANDTECHNIK,LINDEN 1,TEISENDORF,,DE,83317,47.8464134,12.8464156,08666 9815 90,,info@landtechnik-klinger.de,www.landtechnik-klinger.de,Dealer,PARTS; SERVICE; TRACTORS,C5472X,0010000712,lamborghini_api
Lamborghini Trattori; SAME,KOERNER HORST GMBH & CO. KG,HOMBURGER STRASSE 19,KIRKEL-ALTSTADT,,DE,66459,49.3179155,7.28697949,06841 8251,,landmaschinen-koerner@t-online.de,,Dealer,PARTS; SERVICE; TRACTORS,C5442X,0010000682,lamborghini_api
Lamborghini Trattori; SAME,KOLLERT LEONHARD,Langgasse 9,Martinsheim,Bayern,DE,97340,49.6242649,10.1494127,09332 9161,,kollert@gmx.net,,Affiliated Dealer,PARTS; SERVICE; TRACTORS,C336C,0020028464,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,KRAUS STEFAN LANDMASCHINEN,Gewerbestraße Linden 5,Geiersthal,,DE,94244,49.0139,12.5815,09923 1418,,info@landtechnik-kraus.de,www.landtechnik-kraus.de,Authorized Workshop,PARTS; SERVICE,C5446X,0010000686,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME; Huerlimann,KREMLER LANDTECHNIK GMBH & CO. KG,Unterreitnau 9e,LINDAU,,DE,88131,47.5915299,9.6593073,08382 27582 0,,landtechnik@kremler.de,www.kremler.de,Dealer,PARTS; SERVICE; TRACTORS,C5263X,0010000520,lamborghini_api
Lamborghini Trattori; SAME,KULZER ALOIS GMBH,EITENZELL 23,RETTENBACH,,DE,93191,49.0518709,12.462886,09462 679,,info@kulzer-landtechnik.de,www.kulzer-landtechnik.de,Dealer,PARTS; SERVICE; TRACTORS,C5447X,0010000687,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,Karin Böckl Landtechnik,Bahnhofstr. 3,Höchstadt,Bayern,DE,91315,49.6986922,10.8032028,09193 8242,,karibo75@gmx.de,,Affiliated Dealer,PARTS; SERVICE,C2501X,0020007151,lamborghini_api
Lamborghini Trattori; SAME,Keller Michael,ZEUGHAUSSTRASSE 5,BAD KOENIGSHOFEN,,DE,97631,50.2981,10.4691,09761 6353,,landmaschinen.keller@t-online.de,www.landmaschinen-keller.de,Independent workshop,PARTS; SERVICE; TRACTORS,C428C,0020005402,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,Ketterer Konrad Landmaschinen- und KFZ-Reparaturwerkstatt,Untere Dorfstraße 49,Nürnberg-Neunhof,Bayern,DE,90427,49.5223082,11.0459179,0911 305 576,,ketterer-landtechnik@gmx.net,www.ketterer-fahrzeugtechnik.de,Affiliated Dealer,PARTS; SERVICE; TRACTORS,C933X,0020009745,lamborghini_api
Lamborghini Trattori; SAME,LKH Hormersdorf  Land- und Kommunaltechnik,SCHULSTR. 10,ZWOENITZ OT HORMERSDORF,,DE,08297,50.6711719,12.8800955,03721 3984 0,,lkhhmd@landtechnik-hormersdorf.de,www.landtechnik-hormersdorf.de,Dealer,PARTS; SERVICE; TRACTORS,C5452X,0010000692,lamborghini_api
Lamborghini Trattori; SAME,LORCH GEBR. GMBH & CO.,REUTLINGER STRASSE 6,TROCHTELFINGEN,,DE,72818,48.28882,9.2251972,07124 310,,info@landtechnik-lorch.de,www.landtechnik-lorch.de,Dealer,PARTS; SERVICE; TRACTORS,C5409X,0010000651,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,LVS Lankhorst GmbH & Co KG SÜDLOHN,Robert-Bosch-Straße 101,Südlohn,Nordrhein-Westfalen,DE,46354,51.9354531,6.8612056,02862 8044,,-,www.lankhorst.de,Affiliated Dealer,PARTS; SERVICE; TRACTORS,C914X,0020012668,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,Landtechnik Grüner,HAUPTSTR. 9 + 11,HILTPOLTSTEIN,Bayern,DE,91355,49.6600401,11.3177701,09192 221,,gruener.ernst@t-online.de,,Affiliated Dealer,PARTS; SERVICE; TRACTORS,C3466X,0020012401,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,Landtechnik Mahnkopf,Werner-Seelenbinder-Straße 19,Rhinow,Brandenburg,DE,14728,52.7424,12.3275,03387 5 35 50,,Landtechnikmahnkopf@gmail.de,,Affiliated Workshop,PARTS; SERVICE; TRACTORS,C4048X,0020027198,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME; GreenPro,Laube Chris,"Nichelsdorf, 9",Crossen/Elster,Thüringen,DE,07613,50.9779,12.0054,036693 21217,,landtechnik-chrislaube@t-online.de,,Affiliated Dealer,PARTS; SERVICE; TRACTORS,C1624X,0020020050,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,Leo Maschinencenter,Alt-Saale 28,Uhlstädt-Kirchhasel,Thüringen,DE,07407,50.7265205,11.3890237,03672 4372 0,,leo-maschinen-kirchhasel@t-online.de,,Affiliated Dealer,PARTS; SERVICE; TRACTORS,C971X,0020005273,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,Lorenz Peter,"Gimmler Weg, 5",Altkirchen,Thüringen,DE,04626,50.9075,12.3768,034491 23272,,dispo@kran-lorenz.de,www.kran-lorenz.de,Affiliated Dealer,PARTS; SERVICE; TRACTORS,C1627X,0020020187,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,MILDE GmbH - Creußen,Am Steinkreuz 3,Creußen,Bayern,DE,95473,49.847413,11.6098935,09205 217,,thomas.milde@milde-gmbh.de,www.milde-gmbh.de,Dealer Branch,PARTS; SERVICE; TRACTORS,C767X,0010001689,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME; GreenPro,MILDE GmbH - Gebenbach,AM WEINGARTEN 5,GEBENBACH,,DE,92274,49.5385138,11.8779741,09622 7006 21,,thomas.milde@milde-gmbh.de,www.milde-gmbh.de,Dealer,PARTS; SERVICE; TRACTORS,C768X,0010001689,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,MK Maschinentechnik,Ottenhofen 41a,Marktbergel,Bayer,DE,91613,49.452213,10.362078,0160 95525343,,info@mk-maschinentechnik.de,https://mk-maschinentechnik-frankenhohe.deutz-fahr-dealer.com,Affiliated Dealer,PARTS; SERVICE; TRACTORS,C851C,0020028894,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,MTO GmbH,Regenbogenallee 1,Bad Freienwalde OT Altranft,,DE,16259,52.7603,14.0214,03344/1500400,,mto-gmbh@t-online.de,,Dealer,PARTS; SERVICE; TRACTORS,C4255X,0010003434,lamborghini_api
Lamborghini Trattori; SAME,MUELLER LUCAS,RAVENSBURGER STR. 18,WILHELMSDORF,,DE,88271,47.8489288,9.4357945,07503 816,,landtechnik-mueller@t-online.de,,Dealer,PARTS; SERVICE; TRACTORS,C5454X,0010000694,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,Maschinenservice Bergwinkl,Vogelsang 5,Mengkofen,Bayern,DE,84152,48.69808,12.37285,-,,martin.bergwinkl@web.de,,Affiliated Dealer,PARTS; SERVICE; TRACTORS,C145C,0020028268,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,Matthias Frey Landtechnik,Beutelhausen 5,Adlkofen,Bayern,DE,84166,48.5649836718444,12.2947096243249,08707 9392979,,servus@landtechnik-frey.com,,Independent workshop,PARTS; SERVICE,C855C,0020028937,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,Maus Landtechnik,Kehlhofweg 3a,Tengen-Uttenhofen,Baden-Württemberg,DE,78250,48.0421,9.31889,0152 57 07 08 06,,info@landtechnik-maus.de,,Affiliated Workshop,PARTS; SERVICE,C597C,0020028500,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,Mayr Gerätetechnik,Ramsacher Str. 12,Oberbergen,Bayern,DE,86929,48.0914013,10.9368544,08191 970 75 75,,kontakt@mayr-geraetetechnik.de,,Affiliated Dealer,PARTS; SERVICE; TRACTORS,C4297X,0020026463,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,Mergner Landtechnik,Oberkotzauer Straße 11,Hof,Bayern,DE,95032,50.292493,11.9327748,09281 595 95 50,,s.mergner@mergner-landtechnik.de,https://mergner-landtechnik.deutz-fahr-dealer.com,Affiliated Dealer,PARTS; SERVICE; TRACTORS,C5C,0020028114,lamborghini_api
SAME,Meßmer Landmaschinen,"Gruenlandstrasse 9, Freiburg 79108",Freiburg,,DE,79108,47.999000,7.842100,07665 93 99 6 75,,,,,TRACTORS,574,,same_nuxt_de-de
Deutz-Fahr; Lamborghini Trattori; SAME,Milde GmbH - Bornitz,Zeitzer Straße 1,Elsteraue - Bornitz,Sachsen-Anhalt,DE,06729,51.0849,12.1643,034424 401 0,,thomas.milde@milde-gmbh.de,www.milde-gmbh.de,Dealer Branch,PARTS; SERVICE; TRACTORS,C766X,0010001689,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,MÜLLER LANDTECHNIK GMBH & CO. KG,IN DER GOMBACH 22,LAUBACH,,DE,35321,50.5440093,8.9984606,06405 88 0,,s.mueller@muellerlandtechnik.de,http://www.deutz-fahr-haendler.de/site/startseite.,Dealer,PARTS; SERVICE; TRACTORS,C5264X,0010000521,lamborghini_api
Lamborghini Trattori; SAME,NIRSCHL LANDMASCHINEN OHG,POECKINGER STR. 36,STARNBERG-PERCHTING,,DE,82319,47.996387,11.2784911,08151 29364,,nirschl-landmaschinen@t-online.de,,Dealer,PARTS; SERVICE; TRACTORS,C5462X,0010000702,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,OPPENBERG LANDTECHNIK INH. B. LANGEN e.K.,ALTE STRASSE 28,MECHERNICH-BLEIBUIR,,DE,53894,50.5907,6.65143,02443 2556,,info@oppenberg-landtechnik.de,www.oppenberg-landtechnik.de,Dealer,PARTS; SERVICE; TRACTORS,C5238X,0010000499,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,Opgenhoff Landtechnik,Haagscher Weg 14,Kevelaer,,DE,47623,51.5666082862769,6.26192056311028,02832 2783,,cruehl@opgenhoff.de,,Dealer,PARTS; SERVICE; TRACTORS,C839C,10004051,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME; GreenPro; ViTiBOT,PETRI & SOEHNE GMBH,RIEDSTRASSE 7,DANNSTADT-SCHAUERNHEIM,,DE,67125,49.4325,8.31852,06231 9393 17,,info@petri-landmaschinen.de,www.petri-landmaschinen.de,Dealer,PARTS; SERVICE; TRACTORS,C5288X,0010001926,lamborghini_api
Lamborghini Trattori; SAME,Perret GmbH,RAUWOEHRSTRASSE 40,NEUBEUERN,Bayern,DE,83115,47.78631,12.14308,08035 9844 0,,info@perret-gmbh.de,www.perret-gmbh.de,Dealer,PARTS; SERVICE; TRACTORS,C3052X,0010002564,lamborghini_api
SAME,Piesporter Landmaschinen GmbH,"Am Wenigerflur 12, PIESPORT 54498",PIESPORT,,DE,54498,49.873816,6.917823,06507 9920 96,,,www.piesporter-landmaschinen.de,,PARTS; SERVICE; TRACTORS,2940,,same_nuxt_de-de
Deutz-Fahr; Lamborghini Trattori; SAME,QUAST LANDMASCHINEN,SCHWARZER WEG 1,ROCHAU,,DE,39579,52.7079536,11.7498445,039328 246,,quast-landtechnik@t-online.de,www.quast-landtechnik.de,Dealer,PARTS; SERVICE; TRACTORS,C5384X,0010002002,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,RAIFFEISEN-WARENGENOSSENSCHAFT,OCHHOLTER STRASSE 1,BERNE-NEUENKOOP,NI,DE,27804,53.1453,8.45932,-,,info@rwg-hunte-weser.de,,Dealer Branch,PARTS; SERVICE; TRACTORS,C4116X,0020012662,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,RAU LANDTECHNIK GMBH,HERRENSTRASSE 2,BRIGACHTAL,,DE,78086,48.0084983,8.46798289,07721 214 25,,rau.landtechnik@t-online.de,www.rau-landtechnik.de,Authorized Workshop,PARTS; SERVICE,C5321X,0010000568,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,RIESER AGRARTECHNIK GMBH,BACHAECKER 3-4,NOERDLINGEN-BALDINGEN,,DE,86720,48.8593148,10.4690413,09081 805068 0,,info@rieser-agrartechnik.de,www.rieser-agrartechnik.de,Dealer,PARTS; SERVICE; TRACTORS; AGRICENTER,C5369X,0010000611,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,ROTH WILLI GmbH,"BUEHLSTRASSE, 6",MARKTREDWITZ,0,DE,95615,49.9979,12.0899,09231 288 7,,roth.gartentechnik@t-online.de,,Affiliated Workshop,PARTS; SERVICE; TRACTORS,C1621X,0020010950,lamborghini_api
Lamborghini Trattori; SAME,SABEL GMBH,TALHOF,DORNBURG 5,,DE,65599,50.4914,8.01541,06436 1333,,info@sabel-landtechnik.de,www.sabel-landtechnik.de,Affiliated Dealer,PARTS; SERVICE; TRACTORS,C5458X,0020028132,lamborghini_api
Lamborghini Trattori; SAME,SCHMID-LANDTECHNIK GMBH,HAUPTSTR. 11,RECHTMEHRING,,DE,83562,48.12201,12.15891,08076 9188 0,,technik@schmid-landtechnik.de,,Dealer,PARTS; SERVICE; TRACTORS,C5461X,0010000701,lamborghini_api
Lamborghini Trattori; SAME,SCHMIDT & SOHN RUDOLF,SCHULSTR. 8,WICKENROTH,,DE,55758,49.8125797,7.35682329,06785 264,,rudolf.schmidt.landmachinen@t-online.de,,Dealer,PARTS; SERVICE; TRACTORS,C5457X,0010000697,lamborghini_api
Lamborghini Trattori; SAME; Huerlimann,SCHMIEDER SIEGFRIED,UNTERTAL 1,ELZACH YACH,,DE,79215,48.1627,8.08307,07682 425,,schmieder-maschinen@t-online.de,www.landtechnik-schmieder.de,Authorized Workshop,PARTS; SERVICE,C5463X,0010000703,lamborghini_api
Lamborghini Trattori; SAME,SCHNEIDER LANDMASCHINENZENTRUM,SCHAFGASSE 20,HERRENBERG-GUELTSTEIN,,DE,71083,48.5732092,8.88031949,07032 95780,,info@schneider-lmz.de,www.schneider-lmz.de,Dealer,PARTS; SERVICE; TRACTORS,C5410X,0010000652,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,SCHREINER MASCH.VERTR./ALLENDORF,NEUE-STR. 43,ALLENDORF-HAINE,Hessen,DE,35108,51.0357417,8.7238281,06451 39 81,,info@schreiner-maschinen.de,,Dealer Branch,PARTS; SERVICE; TRACTORS,C4142X,0010000602,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME; GreenPro,SCHREINER MASCHINENVERTRIEBS-GMBH,SCHELDE-LAHN-STRASSE 20,STEFFENBERG,,DE,35239,50.8397327,8.46940869,06464 921 0,,info@schreiner-maschinen.de,www.schreiner-maschinen.de,Dealer,PARTS; SERVICE; TRACTORS,C5357X,0010000602,lamborghini_api
Lamborghini Trattori; SAME,SCHÜTTLER ALBERT GMBH,LANDSKRONER STRASSE 118,GRAFSCHAFT-LEIMERSDORF,Rheinland-Pfalz,DE,53501,50.5857696,7.1313172,02641 24477,,schuettler-gmbh@t-online.de,www.schuettler-landmaschinen.de,Affiliated Dealer,PARTS; SERVICE; TRACTORS,C5465X,0020003851,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,SDF Zentrum Schwarzwald-Baar-Hegau GmbH,Kleine Breite 2,Geisingen,,DE,78187,47.9242086,8.6416339,0770492850,,info@sdf-sbh.de,www.sdf-sbh.de,Dealer,PARTS; SERVICE; TRACTORS,C2749X,0010002170,lamborghini_api
Lamborghini Trattori; SAME,SEBALD SPIEGL,RAMPERTSHOFEN 3,DIETRAMSZELL,,DE,83623,47.8500634,11.5303485,08027 367,,sebald.spiegl@gmx.de,,Dealer,PARTS; SERVICE; TRACTORS,C5482X,0010000720,lamborghini_api
SAME,SPATZ WILHELM,"TALSTR. 54, REICHELSHEIM 64385",REICHELSHEIM,,DE,64385,49.724060,8.900467,06164/628,,,,,PARTS; SERVICE; TRACTORS,5509,,same_nuxt_de-de
Deutz-Fahr; Lamborghini Trattori; SAME,Scherzinger Landtechnik GmbH,Kreisstrasse 11,Braeunlingen-Waldhausen,Baden-Württemberg,DE,78199,47.9280245,8.3954877,0771-61381,,buchhaltung@scherziger-landtechnik.de,,Affiliated Workshop,TRACTORS,C1560X,0020002281,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,Schlepper Schmiede Seifert,Lindenstraße 4,Brachttal,Hessen,DE,63636,50.3235831498207,9.2572793258241,0160 91 10 68 48,,schlepper-schmiede-seifert@gmx.de,,Affiliated Workshop,PARTS,C319C,0020028423,lamborghini_api
Lamborghini Trattori; SAME,Schmidt KG,Gaildorferstraße 10,Gschwend,Baden-Württemberg,DE,74417,48.9352,9.74322,07972 222,,verkauf@schmidt-technik.eu,www.schmidt-gartentechnik.de,Authorized Workshop,PARTS; SERVICE; TRACTORS,C1016X,0010001969,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME; GreenPro,Schreiner Maschinenvertriebs GmbH,In der Aue 18,Schwalmstadt-Treysa,Hessen,DE,34613,50.9128,9.18606,06691 9628 16,,w.keller@schreiner-maschinen.de,www.schreiner-maschinen.de,Dealer Branch,PARTS; SERVICE; TRACTORS,C5356X,0010000602,lamborghini_api
SAME,Schunck Landtechnik,"Im Brühl 5, Ilbesheim 76831",Ilbesheim,,DE,76831,49.181040,8.058040,06341 342 79,,,,,TRACTORS,1502,,same_nuxt_de-de
Lamborghini Trattori; SAME; GreenPro,Sievershofer Traktoren,Dorfstrasse 56,Grischow,Mecklenburg-Vorpommern,DE,17089,53.6990062,13.3394861,03969-556941,,info@sievershofer-traktoren.de,www.sievershofer-traktoren.de,Authorized Workshop,PARTS; SERVICE,C1426X,0010001871,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,THOMAS RIED,Prälat-Walter-Straße 4,EHINGEN / KIRCHBIERLINGEN,Baden-Württemberg,DE,89584,48.235493,9.73868989,07391 52052,,info@hausderlandtechnik.de,www.hausderlandtechnik.de,Dealer,PARTS; SERVICE; TRACTORS,C5485X,0010000723,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,TOMFOHRDE LANDTECHNIK,WOHLERST 43,WOHLERST,,DE,21698,53.4508,9.38155,04166 560,,info@tomfohrde.de,www.tomfohrde.de,Dealer,PARTS; SERVICE; TRACTORS,C5386X,0010000627,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,Technikhof Markendorf GmbH,Fröhdener Siedlung 31,Jüterbog OT Fröhden,Brandenburg,DE,14913,51.9756447,13.1735981,03372 40 45 44,,info@technikhof.de,www.technikhof.de,Dealer,PARTS; SERVICE; TRACTORS; AGRICENTER,C5884X,0010003614,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,UHR LANDTECHNIK GMBH,AM KIRSCHBAEUMCHEN 10,FEHL-RITZHAUSEN,,DE,56472,50.6464011,8.000483,02661 910 50,,lutz.uhr@uhr-landtechnik.de,www.uhr-landtechnik.de,Dealer,PARTS; SERVICE; TRACTORS,C5322X,0010000569,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,Ulf Sommerburg Kfz-Meisterwerkstatt,Fastenberg 3,Bergen,,DE,29303,52.7724854871614,9.97717468221591,05051 701662,,Sommerburg-kfz-meisterwerkstatt@gmx.de,,Independent workshop,PARTS; SERVICE,C858C,0020028939,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,WAGNER GARTEN-U.LANDTECHNIK GMBH,GRUENER WEG 2A,FRIEDBERG / HESSEN,,DE,61169,50.324413,8.7477618,06031 9450,,Vertrieb@Wagner-Landtechnik.de,www.wagner-landtechnik.de/,Dealer,PARTS; SERVICE; TRACTORS,C5427X,0010000669,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,WUESTENBERG KG Husum,AM SCHULWALD 3-5,HUSUM,SH,DE,25813,54.4916853,9.0624358,04841 967 80,,husum@wuestenberg-gruppe.de,,Dealer Branch,PARTS; SERVICE; TRACTORS,C4140X,0010000591,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,Wagner Landtechnik,Grillenburger Str. 50,Bobritzsch,Sachsen,DE,09627,50.9386,13.427,-,,wagner-dorfhain@web.de,https://landmaschinen-wagner.deutz-fahr-dealer.com/,Affiliated Dealer,PARTS; SERVICE; TRACTORS,C3491X,0020020540,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,Brdr. Toft Maskinforretning A/S.,Norgesvej 7,Hammel,Denmark,DK,8450,56.2493981,9.8564245,-,,-,,Affiliated Dealer,PARTS; SERVICE; TRACTORS,C1827X,0020027578,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,SARL AGRO INDUSTRIE TRAC,Z.I. DESSERTE NR03 CHETOUANE,TLEMCEN - ALGERIE,DZ,DZ,13000,34.9029564,-1.299824,00213 43 276050,,ctabet@kherbouche.com,https://agro-industrie-trac.sdfdealer.com,Importer,PARTS; SERVICE; TRACTORS,C5141X,0010000400,lamborghini_api
SAME,FARMER'S CHOICE AGRI MACHINERY,"117 Mindanao Avenue, Quezon City 1116",Quezon City,,EA,1116,14.682437,121.031719,+63 2 8290 3365,,,https://agri-machinery-corporation.sdfdealer.com,,PARTS; TRACTORS,3150,,same_nuxt_en-ea
SAME,"GOOD ORIENT INDUSTRY CO.,LTD.","NO.49 SAN LUNG ROAD, SAN-LUNG VILLA, TA-LIAO, KAOHSIUNG -",KAOHSIUNG -,,EA,,23.010900,120.666000,00 88 6 928358032,,,www.goi.com.tw,,PARTS; SERVICE; TRACTORS,2057,,same_nuxt_en-ea
SAME,"RED SPARROW AGRI TECHNOLOGY CO., LTD.","SANGKAT CHAM CHAU, KHAN POR SENCHEY 120909",KHAN POR SENCHEY 120909,,EA,,11.526141,104.917967,855 92 453 380,,,,,PARTS; SERVICE; TRACTORS,5490,,same_nuxt_en-ea
Deutz-Fahr; Lamborghini Trattori; Huerlimann,AGRICOLA CORBACHO - AGRIMOTOR MIAJADAS,"POL. IND. 1º DE MAYO, PARC. 7",MIAJADAS,ESPAÑA,ES,10100,39.1367,-5.92312,927161324,,agrimotormiajadas@gmail.com,,Affiliated Workshop,PARTS; SERVICE,C4223X,0020016042,lamborghini_api
Deutz-Fahr; Lamborghini Trattori,AGRICOLA CORBACHO - AGROREPUESTOS FRANCISCO LÓPEZ,"Calle Hernán Cortes, 8",Valdivia,Extremadura,ES,06720,39.0323,-5.70937,693261020,,agroreparacionesfranciscolopez@gmail.com,,Independent workshop,PARTS; SERVICE,C296C,0020028388,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,AGRICOLA CORBACHO - ANTONIO JIMÉNEZ PONCE,"C/ CAROLINA CORONADO, 4",ALDEA DEL FRESNO,EXTREMADURA,ES,06225,38.5545,-6.23883,615 367 696,,reparaciones 1972@hotmail.com,,Independent workshop,PARTS,C80C,0020027869,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,AGRICOLA CORBACHO - NUEVO TALLER DE AZUAGA S.L.,Polígono Industrial Mina La Oscuridad Parcela 14,Azuaga,EXTREMADURA,ES,06920,38.2615,-5.69373,630582840,,nuevotaller@hotmail.com,,Affiliated Workshop,,C6085X,0020028051,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME; Huerlimann,AGRICOLA CORBACHO - TALL. FERNANDO GUZMÁN VILLARES,"C/ HERRERO, S/N",MONTIJO,ESPAÑA,ES,06480,38.9133,-6.60407,924452561,,t.f.guzman.villares@hotmasil.com,,Independent workshop,PARTS; SERVICE,C4226X,0020016046,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME; Huerlimann,AGRICOLA CORBACHO - TALLERES JUDERIA,"Ronda de la Hispanidad, s/n",VILLANUEVA DE LA SERENA,ESPAÑA,ES,06700,38.9829,-5.79847,924 84 39 61,,tallerjuderiavillanueva@gmail.com,,Affiliated Workshop,PARTS; SERVICE,C4225X,0020016044,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; Huerlimann,AGRICOLA CORBACHO S.L.,CTRA DE DON BENITO 16,GUARENA,ESPANA,ES,06470,38.8614579,-6.0940252,924 35 06 86,,info@agricolacorbacho.es,https://agricolacorbacho.deutz-fahr-dealer.com,Dealer,PARTS; SERVICE; TRACTORS,C167X,0010001102,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME; Huerlimann,AGRICOLA NEVADA S.L. - Mollina,A-92 GRANADA-SEVILLA (POLÍGONO LAS VIÑAS),MOLLINA,España,ES,29532,37.0948154,-4.628488,618332841,,ventas@agrolabornevada.es,www.agrolabornevada.es/,Dealer Branch,PARTS; SERVICE; TRACTORS; AGRICENTER,C3310X,0010001954,lamborghini_api
Deutz-Fahr; Lamborghini Trattori,AGRIMONTUIRI S.L.,CTRA PALMA A ARTA KM 28,"MONTUIRI, PALMA DE MALLORCA",ESPANA,ES,07230,39.5696,2.98113,971 16 15 23,,info@agrimontuiri.es,http://www.agrimontuiri.es,Authorized Workshop,PARTS; SERVICE,C148X,0010001083,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME; Huerlimann,AGROLABOR ALTIPLANO S.L.,"Ctra. Benamaurel, km. 2.5",BAZA,ESPANA,ES,18800,37.493,-2.77041,958 703 238,,joseazor@agrolaboraltiplano.es,www.agrolaboraltiplano.es,Dealer,PARTS; SERVICE; TRACTORS,C110X,0010001953,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME; Huerlimann,AGROLABOR ALTIPLANO S.L. - Guadix,"CTRA. GRANADA, S/N. (frente a hospital)",GUADIX,ESPAÑA,ES,18500,37.309428,-3.1472772,958703238,,guadix@agrolaboraltiplano.es,www.agrolaboraltiplano.es,Dealer Branch,PARTS; SERVICE; TRACTORS,C2701X,0010001953,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME; Huerlimann,AGROLABOR NEVADA S.L.,"Ctra. Málaga, s/n",SANTA FE,ESPANA,ES,18320,37.189678,-3.734991,958 51 30 36,,ventas@agrolabornevada.es,,Dealer,PARTS; SERVICE; TRACTORS,C109X,0010001954,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,AGROMECANICA CANO - AGROHUETE,"Ctra. Carrascosa, 1",HUETE,CASTILLA - LA MANCHA,ES,16500,40.1513,-2.68691,-,,rubenagrohuete@gmail.com,,Affiliated Workshop,,C4508X,0020027607,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,AGROMECANICA CANO - TALLERES SAN ISIDRO,"C/Don Pedro, 24",Mejorada,CASTILLA - LA MANCHA,ES,45622,40.0598,-4.88077,-,,antomejo@gmail.com,,Affiliated Workshop,,C4632X,0020027560,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME; Huerlimann,"AGROMECANICA CANO, S.L.",PASEO DE CARLOS MAHOU,VALDILECHA,ESPAÑA,ES,28511,40.2918031,-3.2996759,918738008,,cesar.cano@agromecanicacano.com,www.agromecanicacano.com,Dealer,PARTS; SERVICE; TRACTORS,C4080X,0010003405,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME; Huerlimann,"AGROMECANICA CANO, S.L. - Villaseca de la Sagra","Av. de la Industria, 14",VILLASECA DE LA SAGRA,ESPAÑA,ES,45260,39.9510574,-3.8533043,925275388,,eladio.cano@agromecanicacano.com,www.agromecanicacano.com,Dealer Branch,PARTS; SERVICE; TRACTORS,C4104X,0010003405,lamborghini_api
