brand,dealer_id,dealer_name,name_affix,address,house_number,city,state_region,country,country_name,postal_code,latitude,longitude,phone,email,website,dealer_type,is_independent_service_partner,services_offered,delivery_programs,delivery_program_icons,dealer_locator_ids
CLAAS,30314911,D'Hondt Mechanics BV,,Parkweg 3,,Jabbeke,,BE,Belgium,8490,51.1977798,3.089248,+32472930701,bart@dhondtmechanics.be,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics),03C; 01A; 01B; 01E; 04A,tractors; forage_harvester_machinery; telehandlers; easy,12; 5; 6; 9
CLAAS,30026367,David et Philippe Genot ADF,,Rue Victor Wathour,2,Horion-Hozémont,,BE,Belgium,4460,50.6361048,5.4000103,+3242501470,info@genotagri.be,www.genotagri.be,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 02B; 01A; 01B; 01E; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 5; 6; 9
CLAAS,30023153,Debaene bvba,,Nieuwkerkestraat,94,Nieuwkerke,Oost-Vlaanderen,BE,Belgium,8950,50.7579839,2.850875,+3257445711,info@debaenebvba.be,www.debaenebvba.be,Sales,False,Tractors; Forage Harvesting Machinery; EASY (Electronics),03C; 01A; 04A,tractors; forage_harvester_machinery; easy,12; 5; 6; 9
CLAAS,30024170,Deroo Sam BV,,Beernemstraat,74,Wingene,West-Vlaanderen,BE,Belgium,8750,51.0643494,3.2818169,+3251656390,info@samderoo.be,www.samderoo.be,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics),01A; 03C; 01B; 01E; 04A,tractors; forage_harvester_machinery; telehandlers; easy,12; 5; 6; 9
CLAAS,30175368,Dutrieux Parfait Agri,,CHEE DE TOURNAI,336,LIGNE,,BE,Belgium,7812,50.618547,3.7052406,,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,02B; 03C; 01A; 01B; 01C; 01D; 01E; 04A; 03A; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 5; 6; 9
CLAAS,30071933,Emmanuel Dutrieux SPRL,,Rue du Marais,5b,Hollain,Hainaut,BE,Belgium,7620,50.5476417,3.4303682,+3269444603,,www.dutrieux.eu,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 02B; 03C; 01B; 01E; 04A; 03A; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 5; 6; 9
CLAAS,30002705,Etablissements Goosse SA,,Bourcy,132,BASTOGNE,,BE,Belgium,6600,50.0608004,5.8003278,+3261212512,info@etsgoossesa.be,,Other,False,Forage Harvesting Machinery,03C,forage_harvester_machinery,12; 9
CLAAS,30002723,Etablissements Soroge SA,,Ortho,10C,Ortho,,BE,Belgium,6983,50.1250005,5.6158922,+3284433128,info@soroge.be,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 02B; 03C; 01B; 01E; 04A; 03A; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 5; 6; 9
CLAAS,30002724,Euro-Agri S. A.,,Rue de Tirlemont,5,Racour,Liege,BE,Belgium,4287,50.7400894,5.0250189,+3219655002,info@euro-agri.be,www.euro-agri.net,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 03C; 02B; 01B; 01E; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 5; 6; 9
CLAAS,30365608,Francois Gauthier,,Chemin du Rigonvert 89,,CLERMONT,,BE,Belgium,5650,50.2543945,4.2896338,+32494062992,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 02B; 03C; 01B; 01E; 04A; 03A; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 5; 6; 9
CLAAS,30023988,Fromont-Menu S.A.,,Rue Grande,196,Estinnes-Au-Val,,BE,Belgium,7120,50.4084191,4.1044285,+3264333585,,,Sales,False,Tractors,01A,tractors,12; 9
CLAAS,7020449,Geiregat Eric,,KATTESTRAAT,7,KLUISBERGEN-RUIEN,,BE,Belgium,9690,50.765101,3.466194,+3255387356,info@geiregateric.be,,Sales,False,Tractors; Forage Harvesting Machinery; EASY (Electronics),03C; 01A; 04A,tractors; forage_harvester_machinery; easy,12; 9
CLAAS,7020382,Geypen en Zonen BVBA,,KERKHOVENSESTEENWEG,385,LOMMEL,,BE,Belgium,3920,51.1633415,5.2691657,+3211393182,info@geypentractoren.be,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics),01A; 03C; 01B; 01E; 04A,tractors; forage_harvester_machinery; telehandlers; easy,12; 5; 6; 9
CLAAS,30048637,Hoerens Landbouwmechanisatie,,Gaverland,28,Zottegem,,BE,Belgium,9620,50.8427916,3.8276187,+3293611994,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics),03C; 01A; 01B; 01E; 04A,tractors; forage_harvester_machinery; telehandlers; easy,12; 9
CLAAS,30002719,Josef Goffinet SRL,,"Mirfeld, Zur Schmiede",23,Amel,,BE,Belgium,4770,50.3558711,6.1848874,+3280340317,info@goffinet.be,www.goffinet.be,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics),01A; 03C; 01B; 01E; 04A,tractors; forage_harvester_machinery; telehandlers; easy,12; 5; 6; 9
CLAAS,30002700,K & P Vergauwe BV,,Molenstraat,31,Nieuwpoort,,BE,Belgium,8620,51.1091543,2.759313,+3258233674,info@vergauwekp.be,www.vergauwe-kenp.be,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 01A; 02B; 01B; 01E; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 5; 6; 9
CLAAS,30022949,Keymolen Agri S.A,,Route de Bruxelles,47,Rebecq,,BE,Belgium,1430,50.64936,4.1580713,+3267636407,info@keymolen-agri.com,www.keymolen-agri.com,Sales,False,Tractors; Forage Harvesting Machinery; EASY (Electronics),03C; 01A; 04A,tractors; forage_harvester_machinery; easy,12; 5; 6; 9
CLAAS,30002667,LMB Buysse BV,,Cocquytpolderdijk,5,Sint-Laureins,Oost-Vlaanderen,BE,Belgium,9982,51.2498116,3.6104676,+3293798155,info@lmbbuyssebvba.be,www.lmbbuysse.be,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,02B; 03C; 01A; 01B; 01E; 04A; 03A; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 5; 6; 9
CLAAS,30002641,Landbouwmachines Guedens M. BV,,Meldertsebaan,114,Meldert-Lummen,,BE,Belgium,3560,51.005287,5.1342394,+3213335132,maurice@guedens.be,www.guedens.be,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 02B; 03C; 01B; 01E; 04A; 03A; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 5; 6; 9
CLAAS,30253942,M2CO SRL,,Rue du Moulin,3,Gerpinnes,,BE,Belgium,6280,50.3376223,4.5285403,+32492581294,,,Other,False,Forage Harvesting Machinery; EASY (Electronics),03C; 04A,forage_harvester_machinery; easy,12; 9
CLAAS,30023841,Marcel Vercauteren BV,,Tuinlaan,49a,Belsele,,BE,Belgium,9111,51.153533,4.1113307,+3237772120,vercauterenmarcel@skynet.be,www.vercauterenmarcel.be,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics),01A; 03C; 01B; 01E; 04A,tractors; forage_harvester_machinery; telehandlers; easy,12; 5; 6; 9
CLAAS,30027313,Marla BV,,Nieuwe Weg,7,Rijkevorsel,,BE,Belgium,2310,51.3525244,4.7400575,+3233144120,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers,01A; 03C; 01B; 01E; 04A; 03A; 03B,tractors; forage_harvester_machinery; telehandlers; easy; balers,12; 5; 6; 9
CLAAS,30178397,Mathieu Motte,,Rue de la Grande Ferme,1,Orp-le-Grand,,BE,Belgium,1350,50.69502134,4.98941814,+32032475713362,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,02B; 03C; 01A; 01B; 01E; 04A; 03A; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 5; 6; 9
CLAAS,30305640,Melagri Services SRL,,Rue Champ des Dames,16,Baileux,,BE,Belgium,6464,50.2659968,5.9010994,+3260511491,info@melagriservices.com,www.melagriservices.com,Other,False,Forage Harvesting Machinery; EASY (Electronics),03C; 04A,forage_harvester_machinery; easy,12; 9
CLAAS,30002703,Münster Norbert,,Hedomont,11a,Malmedy,,BE,Belgium,4960,50.4060458,6.0407317,+3280339756,info@munster-n.be,www.munster-n.be,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers,03C; 01A; 01B; 01E; 04A; 03A; 03B,tractors; forage_harvester_machinery; telehandlers; easy; balers,12; 5; 6; 9
CLAAS,30002647,Pasteels Dirk,,Kapelstraat,31,Pellenberg,,BE,Belgium,3212,50.8773787,4.7931218,+3216622177,info@pasteels.be,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics),01A; 03C; 01B; 01E; 04A,tractors; forage_harvester_machinery; telehandlers; easy,12; 9
CLAAS,30081997,Peeters Essen BVBA,,Horendonk,303 A,Essen,,BE,Belgium,2910,51.471716,4.50473,+3236672472,info@peetersessen.com,www.peetersessen.com,Sales,False,Tractors; EASY (Electronics),01A; 04A,tractors; easy,12; 5; 6; 9
CLAAS,30368521,Segers LBM BV,,Watervoort,115,Herentals,,BE,Belgium,2200,51.20757795,4.85026343,+32479642693,info@segers-lbm.be,www.segers-lbm.be,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers,03C; 01A; 01B; 01E; 04A; 03A; 03B,tractors; forage_harvester_machinery; telehandlers; easy; balers,12; 5; 6; 9
CLAAS,30002648,Servaes BV,,Kathelijnestraat,32,Hoogstraten,,BE,Belgium,2320,51.402899,4.7504832,+3233146818,info@servaesbvba.be,www.servaesbvba.be,Sales,False,Forage Harvesting Machinery; Combines; Forage Harvesters; EASY (Electronics),02B; 03C; 04A; 02A,forage_harvester_machinery; combines; forage_harvester; easy,12; 6; 9
CLAAS,30002651,Ulrix Landbouwmachines NV,,Elderenweg,16,Riemst-Millen,,BE,Belgium,3770,50.7926369,5.5538915,+3212232097,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 03C; 02B; 01B; 01E; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 5; 6; 9
CLAAS,30002698,Van Haute Landbouwmachines BV,,Zwaarveld,27,Hamme,,BE,Belgium,9220,51.0771977,4.1395184,+3252472445,info@vanhaute-landbouwmachines.be,www.vanhaute-landbouwmachines.be,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,02B; 01A; 03C; 01B; 01E; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 5; 6; 9
CLAAS,30002725,Van Hooydonk & Fils SRL,,Chaussèe de Huy,1,Natoye,,BE,Belgium,5360,50.3464562,5.0358502,+3283699424,info@vanhooydonk-agri.be,www.vanhooydonk-agri.be,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 02B; 03C; 01B; 01E; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 5; 6; 9
CLAAS,30048982,Verhoest BV,,Roesbruggestraat,50a,Beveren-Alveringem,,BE,Belgium,8691,50.9356018,2.6361197,+3257300100,info@frankverhoest.be,www.frankverhoest.be,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers,03C; 01A; 01B; 01E; 04A; 03A; 03B,tractors; forage_harvester_machinery; telehandlers; easy; balers,12; 5; 6; 9
CLAAS,30061226,Willems Jos,,Brusselstraat,35,Roosdal,,BE,Belgium,1760,50.8440294,4.0723272,+3254333039,willemsjos@skynet.be,www.willemsjos.be,Sales,False,Tractors; Forage Harvesting Machinery; EASY (Electronics),03C; 01A; 04A,tractors; forage_harvester_machinery; easy,12; 9
CLAAS,30408860,Xavier Schoonbroodt SRL,,Rue de la Croix Polinard 10,,Thimister,,BE,Belgium,4890,50.6425651,5.854054,+32496774824,info@xschoonbroodt.be,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 02B; 01A; 01B; 01E; 04A; 03A; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 5; 6; 9
CLAAS,506,RAPID KB EOOD,,Okolovrasten pat,143,Sofia,,BG,Bulgaria,1407,42.6382423,23.3220856,+35924008010,rapid.parts@rapidkb.com,,Sales & Service,False,Tractors; Service & Parts; Telehandlers; Forage Harvesting Machinery; Combines; Forage Harvesters; Balers; EASY (Electronics),,tractors; service_and_parts; telehandlers; forage_harvester_machinery; combines; forage_harvester; balers; easy,12; 6; 9; 10
CLAAS,30057954,RAPID KB GmbH - Branch Dobrich,,"Varnenski pat, do KPP",,Dobrich,,BG,Bulgaria,9300,42.2778834,22.6733068,,rapid.dobrich@rapidkb.com,,Sales & Service,False,Tractors; Service & Parts; Telehandlers; Forage Harvesting Machinery; Combines; Forage Harvesters; Balers; EASY (Electronics),,tractors; service_and_parts; telehandlers; forage_harvester_machinery; combines; forage_harvester; balers; easy,12; 6; 9
CLAAS,30122456,RAPID KB GmbH - Stara Zagora,,Novozagorsko Shosse,,Stara Zagora,,BG,Bulgaria,6000,42.43058354,25.67974982,,,,Sales & Service,False,Tractors; Service & Parts; Telehandlers; Forage Harvesting Machinery; Combines; Forage Harvesters; Balers; EASY (Electronics),,tractors; service_and_parts; telehandlers; forage_harvester_machinery; combines; forage_harvester; balers; easy,12; 6; 9
CLAAS,23513625,RAPID KB GmbH Montana,,bul. 3 Mart,,Montana,,BG,Bulgaria,3400,43.414917,23.2267308,+359882427502,,,Sales & Service,False,Tractors; Service & Parts; Telehandlers; Forage Harvesting Machinery; Combines; Forage Harvesters; Balers; EASY (Electronics),,tractors; service_and_parts; telehandlers; forage_harvester_machinery; combines; forage_harvester; balers; easy,12; 6; 9
CLAAS,30032720,Rapid KB GmbH - Russe,,Stadsviertel 149,,Russe,,BG,Bulgaria,7000,43.8230962,25.9434268,+35982826377,nikicekov@yahoo.com,,Sales & Service,False,Tractors; Service & Parts; Telehandlers; Forage Harvesting Machinery; Combines; Forage Harvesters; Balers; EASY (Electronics),,tractors; service_and_parts; telehandlers; forage_harvester_machinery; combines; forage_harvester; balers; easy,12; 6; 9
CLAAS,30002033,AMS Sarl,Agri - Meca - Services,Clos du Terreau,1,Mòtiers NE,,CH,Switzerland,2112,46.9095207,6.6086527,,info@ams-sarl.ch,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers,01A; 03C; 01B; 04A; 03A; 03B,tractors; forage_harvester_machinery; telehandlers; easy; balers,12; 6; 9
CLAAS,30005874,AS Garagen AG,,Lenkstrasse,64,Lenk,Bern,CH,Switzerland,3775,46.4646306,7.4407741,+41337333030,info@as-garagen.ch,www.as-garagen.ch,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers,03C; 01A; 01B; 04A; 03A; 03B,tractors; forage_harvester_machinery; telehandlers; easy; balers,12; 6; 9
CLAAS,30135730,AT Agrar-Technik AG,,Silostraße,15,Dintikon,Aargau,CH,Switzerland,5606,47.3766914,8.2269333,,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers,03C; 01A; 01B; 04A; 03A; 03B,tractors; forage_harvester_machinery; telehandlers; easy; balers,12; 6; 9
CLAAS,23911864,Anliker Landtechnik,Serco Retail AG,Büündeweg,1,Fraubrunnen,Bern,CH,Switzerland,3312,47.0857715,7.5284674,+41317677312,info.anliker@serco.ch,www.anlikerag.ch,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers,03C; 01A; 01B; 04A; 03A; 03B,tractors; forage_harvester_machinery; telehandlers; easy; balers,12; 6
CLAAS,30005872,Berard SA,,Route de la Maillarde,15,Romont FR,,CH,Switzerland,1680,46.6866884,6.9051357,,info@berardsa.ch,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers,03C; 01A; 01B; 04A; 03A; 03B,tractors; forage_harvester_machinery; telehandlers; easy; balers,12; 6; 9
CLAAS,30024646,Bernhardsgrütter AG,,Kanalstrasse,3,Maienfeld,,CH,Switzerland,7304,47.002124,9.5273158,+41813022373,info@bernhardsgruetter.ch,www.bernhardsgruetter.ch,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers,01A; 03C; 01B; 04A; 03A; 03B,tractors; forage_harvester_machinery; telehandlers; easy; balers,12; 6; 9
CLAAS,30005873,Bollhalder Landmaschinen GmbH,,Ausserdorfstraße,2,Oberhelfenschwil,,CH,Switzerland,9621,47.3534116,9.1161743,+41713743303,linus@bollhalder-landmaschinen.ch,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers,01A; 03C; 01B; 04A; 03A; 03B,tractors; forage_harvester_machinery; telehandlers; easy; balers,12; 6; 9
CLAAS,30002036,Copra Sàrl,,ch. du Bandaux,,St-Saphorin-Morges,,CH,Switzerland,1113,46.5460695,6.4873283,,gurben@ateliercopra.ch,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers,01A; 03C; 01B; 04A; 03A; 03B,tractors; forage_harvester_machinery; telehandlers; easy; balers,12; 6
CLAAS,30002044,Demagri  SA,Machines agricoles,Chemin des Alpes,3,Démoret,Jura,CH,Switzerland,1415,46.7467052,6.7570063,+41244330330,info@demagri.ch,www.demagri.ch,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 03C; 02B; 01B; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 6
CLAAS,30405493,Dietsche Landtechnik GmbH,,Wegenstrasse,22,Balgach,,CH,Switzerland,9436,47.399938,9.6091116,,Dietsche@landtechnik.ch,,Sales,True,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers,01A; 03C; 01B; 04A; 03A; 03B,tractors; forage_harvester_machinery; telehandlers; easy; balers,12; 6; 9
CLAAS,30005878,Elmer Maschinen + Geräte GmbH,,Oberschirmensee,4,Feldbach,,CH,Switzerland,8714,47.2369973,8.7770208,+41552442415,info@elmerservice.ch,www.elmerservice.ch,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers,03C; 01A; 01B; 04A; 03A; 03B,tractors; forage_harvester_machinery; telehandlers; easy; balers,12; 6; 9
CLAAS,30058192,"FLÖRI GmbH, Landmaschinen",,Industrie Kleinzaun,,Netstal,,CH,Switzerland,8754,47.0757432,9.05935285,+41556123424,floeri-gmbh@deep.ch,,Sales,False,Tractors; Telehandlers; EASY (Electronics),01A; 01B; 04A,tractors; telehandlers; easy,12; 6; 9
CLAAS,30005877,Frey Technik GmbH,,Sagiweg,3,Ermensee,Lucerne,CH,Switzerland,6294,47.2288395,8.238953,+41419172777,frey-technik@bluewin.ch,,Sales,False,Tractors; Telehandlers; EASY (Electronics),01A; 01B; 04A,tractors; telehandlers; easy,12; 6; 9
CLAAS,30321634,Frédéric Jaquerod,,Rue de Margeiron,19,Ollon,,CH,Switzerland,1867,46.2987773,6.9941222,+41244992563,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers,03C; 01A; 01B; 04A; 03A; 03B,tractors; forage_harvester_machinery; telehandlers; easy; balers,12; 6; 9
CLAAS,30040586,Garage du Peca SA,,Le Peca 60,,Saulcy,,CH,Switzerland,2873,47.34371606,7.12312773,+41324334313,info@pecasa.ch,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers,01A; 03C; 01B; 04A; 03A; 03B,tractors; forage_harvester_machinery; telehandlers; easy; balers,12; 6; 9
CLAAS,30005797,Gerber Utzigen AG,Landtechnik und Automobile,Spirchen,,Utzigen,,CH,Switzerland,3068,46.9654781,7.57236885,+41318396888,landtechnik@gerber-utzigen.ch,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers,01A; 03C; 01B; 04A; 03A; 03B,tractors; forage_harvester_machinery; telehandlers; easy; balers,12; 6; 9
CLAAS,30005895,Gysin Werner,,Bärenmatte,,Hölstein,,CH,Switzerland,4434,47.43032925,7.70094417,+41619511558,info@gysin-hoelstein.ch,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers,03C; 01A; 01B; 04A; 03A; 03B,tractors; forage_harvester_machinery; telehandlers; easy; balers,12; 6; 9
CLAAS,30191537,Heim Landtechnik AG,,Stegrütistrasse,5,Ebnat-Kappel,St. Gallen,CH,Switzerland,9642,47.2714429,9.1130176,,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers,01A; 03C; 01B; 04A; 03A; 03B,tractors; forage_harvester_machinery; telehandlers; easy; balers,12; 6; 9
CLAAS,30005871,Heller Baumaschinen &,Landtechnik GmbH,Hauptstrasse,,Hüttwilen,,CH,Switzerland,8536,47.6084489,8.8689509,,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers,03C; 01A; 01B; 04A; 03A; 03B,tractors; forage_harvester_machinery; telehandlers; easy; balers,12; 6; 9
CLAAS,30002051,Henri Chautems SA,,rte d`Yverdon,20,Chavornay,,CH,Switzerland,1373,46.7124525,6.5743795,,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers,03C; 01A; 01B; 04A; 03A; 03B,tractors; forage_harvester_machinery; telehandlers; easy; balers,12; 6
