brand,dealer_number,dealer_name,address,city,state_region,country,country_code,postal_code,latitude,longitude,phone,fax,email,website,dealer_type,services_offered,super_region,region,sap_number
Case IH,CSAG-ESP-017035-01,"Talleres Cargo, S.L. (Haro)",Pol. Fuente Ciega -C/Nogales 59,Haro,,Spain,ES,26200,42.58815,-2.86501,,,,https://www.caseih.com/es-es/spain/herramientas-y-recursos/buscar-un-concesionario/CSAG-ESP-017035-01,,Combine Harvesters; Large Rectangular Balers; Round Balers; Telescopic Handlers; Agricultural Tractors,European AG,Spain,127672
Case IH,CSAG-ESP-017033-00,"Talleres Agri Unidos, S.L.",Ctra. Pamplona s/n,Puente La Reina,,Spain,ES,31100,42.69187,-1.81677,0034 948340207,0034 948340401,alvaro@tagusa.es,http://www.caseih.com/emea/es-es/pages/dealer-landing-page.aspx?idDealer=CSAG-ESP-017033-00,,Combine Harvesters; Large Rectangular Balers; Telescopic Handlers; Round Balers; Agricultural Tractors,European AG,Spain,127681
Case IH,CSAG-ESP-017035-99,Talleres Lagunak,Sr. Angel Perez de Villareal,Salvatierra,,Spain,ES,01120,42.81632,-2.37633,0034 945300254,,,https://www.caseih.com/es-es/spain/herramientas-y-recursos/buscar-un-concesionario/CSAG-ESP-017035-99,,Large Rectangular Balers; Combine Harvesters; Round Balers; Telescopic Handlers; Agricultural Tractors,European AG,Spain,127672
Case IH,CSAG-ESP-017032-00,"Serrano Dronda, S.L.","Mayor, 130",Sesma,,Spain,ES,31293,42.47523,-2.08618,0034 948698016,0034 948698285,admin@serranodronda.com,https://www.caseih.com/es-es/spain/herramientas-y-recursos/buscar-un-concesionario/CSAG-ESP-017032-00,,Large Rectangular Balers; Combine Harvesters; Round Balers; Telescopic Handlers; Agricultural Tractors,European AG,Spain,127680
Case IH,CSAG-ESP-017013-01,"Agromecanica Garcia, S.L. (Soria)",Poligono Industrial las Casas,Soria,,Spain,ES,42005,41.7774,-2.4839,0034 975052090,,agrogarcia@hotmail.com,http://www.caseih.com/emea/es-es/pages/dealer-landing-page.aspx?idDealer=CSAG-ESP-017013-01,,Combine Harvesters; Large Rectangular Balers; Round Balers; Telescopic Handlers; Agricultural Tractors,European AG,Spain,127701
Case IH,CSAG-ESP-390011-00,"Agricola Villanovense, S.A.","Antigua Nacional V, Km 109 a Cazalegas",Talavera de la Reina,,Spain,ES,45600,39.97417,-4.75231,,,,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=CSAG-ESP-390011-00,,Combine Harvesters; Large Rectangular Balers; Telescopic Handlers; Round Balers; Agricultural Tractors,European AG,Spain,129092
Case IH,CSAG-ESP-017035-95,"AGROJUNDIZ, S.L.",Calle Gerezpea 17,Vitoria,ALAVA,Spain,ES,01015,42.83721,-2.73261,0034 617293487,,info@agrojundiz.es,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=CSAG-ESP-017035-95,,Combine Harvesters; Large Rectangular Balers; Round Balers; Telescopic Handlers; Agricultural Tractors,European AG,Spain,127672
Case IH,CSAG-ESP-127673-02,"Pedo Azpeitia I, S.L. (Salvatierra)","Pol. Industrial Litutxipi, s/n",Salvatierra,Alava,Spain,ES,01200,42.8444,-2.38835,0034 941340855,,luis.miguel@pedroazpeitia.es,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=CSAG-ESP-127673-02,,Combine Harvesters; Large Rectangular Balers; Telescopic Handlers; Round Balers; Agricultural Tractors,European AG,Spain,127673
Case IH,CSAG-ESP-511822-02,Tajada Barrio S.L. (Albacete),"Avda. Séptima, nº 7",Albacete,Albacete,Spain,ES,02007,39.03154,-1.88837,,,,http://www.caseih.com/emea/es-es/pages/dealer-landing-page.aspx?idDealer=CSAG-ESP-511822-02,,Combine Harvesters; Large Rectangular Balers; Telescopic Handlers; Round Balers; Agricultural Tractors,European AG,Spain,511822
Case IH,CSAG-ESP-511822-03,Tajada Barrio S.L. (Hellín),"P.l.San Rafael, C/ Malta, nº 14",Hellín,Albacete,Spain,ES,02400,38.54691,-1.70242,0034 96 730 1911,,marketing@tajada.es,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=CSAG-ESP-511822-03,,Combine Harvesters; Large Rectangular Balers; Round Balers; Telescopic Handlers; Agricultural Tractors,European AG,Spain,511822
Case IH,CSAG-ESP-127696-02,"Talleres Lazaro Agricola, S.L. (Ávila)","Carretera Arevalo - Madrigal, Km 68",villanueva del aceral,Avila,Spain,ES,05212,41.03828,-4.85436,,,,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=CSAG-ESP-127696-02,,Combine Harvesters; Large Rectangular Balers; Telescopic Handlers; Round Balers; Agricultural Tractors,European AG,Spain,127696
Case IH,CSAG-ESP-169650-97,ARTURO MIGUEL ALVAREZ ROMAN,"Calle Villafranca, 21",Aceuchal,Badajoz,Spain,ES,06207,38.64214,-6.48307,0034 635453162,,arturoalvarezroman@hotmail.com,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=CSAG-ESP-169650-97,,Large Rectangular Balers; Combine Harvesters; Round Balers; Telescopic Handlers; Agricultural Tractors,European AG,Spain,169650
Case IH,CSAG-ESP-175426-99,"Agroautomocion Fernandez, C.B.","Avda. de Badajoz, 21",Don   Benito,Badajoz,Spain,ES,06400,38.95815,-5.88226,0034 661506407,,agrofercb@hotmail.com,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=CSAG-ESP-175426-99,,Combine Harvesters; Large Rectangular Balers; Telescopic Handlers; Round Balers; Agricultural Tractors,European AG,Spain,175426
Case IH,CSAG-ESP-175426-00,"NIARSA MAQUINARIA,  S.L.","Avda. de Madrid, 99",Don Benito,Badajoz,Spain,ES,06400,38.97543,-5.85728,0034 924808030,,niarsa@niarsa.es,http://www.caseih.com/emea/es-es/pages/dealer-landing-page.aspx?idDealer=CSAG-ESP-175426-00,,Combine Harvesters; Large Rectangular Balers; Telescopic Handlers; Round Balers; Agricultural Tractors,European AG,Spain,175426
Case IH,CSAG-ESP-169650-99,"RODRIGUEZ GONZAMAR,S.L.U","POLIGONO INDUSTRIAL EL CARRASCAL,NAVE 35",Talavera la Real,Badajoz,Spain,ES,06140,38.86658,-6.75557,0034 924440538,,qonzamar@talleresoonzamar. com,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=CSAG-ESP-169650-99,,Combine Harvesters; Large Rectangular Balers; Telescopic Handlers; Round Balers; Agricultural Tractors,European AG,Spain,169650
Case IH,CSAG-ESP-017120-93,"Talleres J.L. Romero, S.C.","Pol. Ind. Vega Santa Cecilia, C/Regañon Naves 3 – 4 – 5",Lerma,Burgos,Spain,ES,09340,42.03645,-3.76702,0034 947172969,,tallerjlromero@telefonica.net,http://www.caseih.com/emea/es-es/pages/dealer-landing-page.aspx?idDealer=CSAG-ESP-017120-93,,Combine Harvesters; Large Rectangular Balers; Round Balers; Telescopic Handlers; Agricultural Tractors,European AG,Spain,128357
Case IH,CSAG-ESP-541532-94,"T, Aut. - Talleres J.L. Romero, S.C.","Pol. Ind. Vega Santa Cecilia, C/Regañon Naves 3 – 4 – 5",Lerma,Burgos,Spain,ES,09340,42.03645,-3.76702,,,,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=CSAG-ESP-541532-94,,Combine Harvesters; Large Rectangular Balers; Round Balers; Telescopic Handlers; Agricultural Tractors,European AG,Spain,541532
Case IH,CSAG-ESP-541532-11,Agnia Agrocapital S.L. - Santidrián,Pol. Ind. Los Brezos,Villalbilla de Burgos,Burgos,Spain,ES,09001,42.34069,-3.76749,,,,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=CSAG-ESP-541532-11,,Combine Harvesters; Large Rectangular Balers; Telescopic Handlers; Round Balers; Agricultural Tractors,European AG,Spain,541532
Case IH,CSAG-ESP-390011-99,"A.S. Reparaciones Agricolas, S.L.","Poligono Industrial Egido, S/Nº",Talayuela,Caceres,Spain,ES,10310,39.97312,-5.60204,,,,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=CSAG-ESP-390011-99,,Combine Harvesters; Large Rectangular Balers; Telescopic Handlers; Round Balers; Agricultural Tractors,European AG,Spain,129092
Case IH,CSAG-ESP-017046-02,Agroni - Ciudad Real,"Carretera Carrion, Nave 90",Ciudad Real,Ciudad Real,Spain,ES,13005,38.98902,-3.90876,0034 926232839,,vgabriel.nieto@agroni.es,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=CSAG-ESP-017046-02,,Combine Harvesters; Large Rectangular Balers; Telescopic Handlers; Round Balers; Agricultural Tractors,European AG,Spain,131454
Case IH,CSAG-ESP-390011-01,"Agrícola Villanovense, S.A. (Malpartida de Cáceres)","P.I.Los Arenas, s/n - Ctra. N-521, Km 57",Malpartida de Cáceres,Cáceres,Spain,ES,10910,39.44527,-6.49703,0034 927275076,,informacion@agrivisa.com,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=CSAG-ESP-390011-01,,Combine Harvesters; Large Rectangular Balers; Telescopic Handlers; Round Balers; Agricultural Tractors,European AG,Spain,129092
Case IH,CSAG-ESP-169650-96,REDMAQ AGRÍCOLA,C/  Pol. 15  Parc 63 - El Paguillo,DOS TORRES,Córdoba,Spain,ES,14460,38.43874,-4.90019,0034 656848512,,redmaqagricola@gmail.com,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=CSAG-ESP-169650-96,,Large Rectangular Balers; Combine Harvesters; Round Balers; Telescopic Handlers; Agricultural Tractors,European AG,Spain,169650
Case IH,CSAG-ESP-158629-00,"CCR Maquinaria y Explotaciones agricolas, S.L.U.","Ctra. Linares - Orcera, km 56,5,",Santisteban del Puerto,Jaen,Spain,ES,23250,38.26239,-3.16892,0034 953401363,,ccrmaquinariammercado@gmail.com,http://www.caseih.com/emea/es-es/pages/dealer-landing-page.aspx?idDealer=CSAG-ESP-158629-00,,Large Rectangular Balers; Combine Harvesters; Round Balers; Telescopic Handlers; Agricultural Tractors,European AG,Spain,158629
Case IH,CSAG-ESP-127673-01,"Pedro Azpeitia I, S.L. (Logroño)","Calle del Circunde,1 POLIG.LA PORTALADA I",Logroño,La Rioja,Spain,ES,26006,42.4558,-2.40494,0034 941 14 30 90,,,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=CSAG-ESP-127673-01,,Combine Harvesters; Large Rectangular Balers; Telescopic Handlers; Round Balers; Agricultural Tractors,European AG,Spain,127673
Case IH,CSAG-ESP-127673-00,"Pedro Azpeitia I, S.L.",Poligono de San Lazaro c/ del Silo,Santo Domingo de la Calzada,La Rioja,Spain,ES,26250,42.43856,-2.94499,0034 941340855,,luis.miguel@pedroazpeitia.es,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=CSAG-ESP-127673-00,,Large Rectangular Balers; Combine Harvesters; Round Balers; Telescopic Handlers; Agricultural Tractors,European AG,Spain,127673
Case IH,CSAG-ESP-515285-02,"Miche Auto-Agrícola, S.L.","Carretera LE-411, Km. 9, No. 7",Laguna de Negrillos,León,Spain,ES,24234,42.24331,-5.65713,0034 652828006,,micheautoagricola@gmail.com,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=CSAG-ESP-515285-02,,Large Rectangular Balers; Combine Harvesters; Round Balers; Telescopic Handlers; Agricultural Tractors,European AG,Spain,515285
Case IH,CSAG-ESP-515285-01,"Electromecánica 2M Motor, S.L.","Avda Matallana, 8",Valencia De Don Juan,León,Spain,ES,24200,42.29325,-5.51046,0034 606866560,,alfonso@2mmotor.com,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=CSAG-ESP-515285-01,,Large Rectangular Balers; Combine Harvesters; Round Balers; Telescopic Handlers; Agricultural Tractors,European AG,Spain,515285
Case IH,CSAG-ESP-511822-00,"Tajada Barrio, S.L.","Avd. de la Paz, 207",YECLA,MURCIA,Spain,ES,30510,38.61331,-1.13357,0034 968 75 12 78,,gerencia.teresa@tajada.es,http://www.caseih.com/emea/es-es/pages/dealer-landing-page.aspx?idDealer=CSAG-ESP-511822-00,,Combine Harvesters; Large Rectangular Balers; Telescopic Handlers; Round Balers; Agricultural Tractors,European AG,Spain,511822
Case IH,CSAG-ESP-541532-96,Talleres Hermanos Lorenzo SC,"Polígono Industrial, Parcela 37",Saldaña,Palencia,Spain,ES,34100,42.5180071,-4.7419825,0034 660280620,,info@thlorenzo.com,https://www.caseih.com/es-es/spain/herramientas-y-recursos/buscar-un-concesionario/{dealer-Id}CSAG-ESP-541532-96,,Combine Harvesters; Large Rectangular Balers; Round Balers; Telescopic Handlers; Agricultural Tractors,European AG,Spain,541532
Case IH,CSAG-ESP-515285-99,TALLERES HERMANOS LORENZO SC,"Polígono Industrial, Parcela 37",Saldaña,Palencia,Spain,ES,34100,42.5204986,-4.7441568,0034 660280620,,info@thlorenzo.com,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=CSAG-ESP-515285-99,,Large Rectangular Balers; Combine Harvesters; Round Balers; Telescopic Handlers; Agricultural Tractors,European AG,Spain,515285
Case IH,CSAG-ESP-541532-99,"T.AUT-GARDUÑO Y GOMEZ, C.B.",C/ Herrero nº 2 Polig. Industrial SE,Ciudad Rodrigo,Salamanca,Spain,ES,37500,40.6096,-6.52528,,,,https://www.caseih.com/es-es/spain/herramientas-y-recursos/buscar-un-concesionario/{dealer-Id}CSAG-ESP-541532-99,,Combine Harvesters; Large Rectangular Balers; Round Balers; Telescopic Handlers; Agricultural Tractors,European AG,Spain,541532
Case IH,CSAG-ESP-127696-01,"Talleres Lazaro Agricola, S.L. (Valseca)","Crta. Segovia - Valladolid, CL601,  Km 99,8",Valseca,Segovia,Spain,ES,40390,41.00508,-4.15646,0034 921120515,,roberto@tallereslazaro.es,http://www.caseih.com/emea/es-es/pages/dealer-landing-page.aspx?idDealer=CSAG-ESP-127696-01,,Combine Harvesters; Large Rectangular Balers; Round Balers; Telescopic Handlers; Agricultural Tractors,European AG,Spain,127696
Case IH,CSAG-ESP-541532-97,T.AUT. -Angel G. Villafafila Calvo,"Harineras, Nave 5",Peñafiel,Valladolid,Spain,ES,47300,41.59463,-4.11811,,,,https://www.caseih.com/es-es/spain/herramientas-y-recursos/buscar-un-concesionario/{dealer-Id}CSAG-ESP-541532-97,,Combine Harvesters; Large Rectangular Balers; Round Balers; Telescopic Handlers; Agricultural Tractors,European AG,Spain,541532
Case IH,CSAG-ESP-515285-98,"MEYCA, S.L.","Ctra. antigua Madrid-Coruña, 65",Benavente,Zamora,Spain,ES,49600,41.9808026,-5.6154039,0034 670232803,,mapedrero@meyca.com,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=CSAG-ESP-515285-98,,Large Rectangular Balers; Combine Harvesters; Round Balers; Telescopic Handlers; Agricultural Tractors,European AG,Spain,515285
Case IH,CSAG-ESP-541532-95,"Meyca, S.L.","Ctra. antigua Madrid-Coruña, 65",Benavente,Zamora,Spain,ES,49600,42.0162749,-5.6770286,0034 670232803,,mapedrero@meyca.com,https://www.caseih.com/es-es/spain/herramientas-y-recursos/buscar-un-concesionario/{dealer-Id}CSAG-ESP-541532-95,,Combine Harvesters; Large Rectangular Balers; Round Balers; Telescopic Handlers; Agricultural Tractors,European AG,Spain,541532
Case IH,CSAG-ESP-515285-03,"MULTIAGRO BAÑEZANA, S.L. (ZAMORA)","Carretera Gijón-Sevilla, Km. 272 No. 8, Polígono Valcabado A",Valcabado del Pan,Zamora,Spain,ES,49024,42.07926,-5.7778,0034 683240455,,administracion@multiagroba.com,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=CSAG-ESP-515285-03,,Large Rectangular Balers; Combine Harvesters; Round Balers; Telescopic Handlers; Agricultural Tractors,European AG,Spain,515285
Case IH,CSAG-ESP-017032-99,Agrollen Motor Sl,"Polígono Valdeferrin. C/ D, parcela",Ejea de los Caballeros,Zaragoza,Spain,ES,50600,42.12877,-1.16693,,,,https://www.caseih.com/es-es/spain/herramientas-y-recursos/buscar-un-concesionario/CSAG-ESP-017032-99,,Combine Harvesters; Large Rectangular Balers; Round Balers; Telescopic Handlers; Agricultural Tractors,European AG,Spain,127680
Case IH,CSAG-ESP-017150-00,"Agro Zaragoza Talleres 2010, s.l.",Pol. Ind. La Corona Fase II Parcela 3.,Fuentes de Ebro,Zaragoza,Spain,ES,50740,41.51084,-0.63753,0034 976160595,0034 976161363,info@agrozaragoza2010.com,http://www.caseih.com/emea/es-es/pages/dealer-landing-page.aspx?idDealer=CSAG-ESP-017150-00,,Large Rectangular Balers; Combine Harvesters; Round Balers; Telescopic Handlers; Agricultural Tractors,European AG,Spain,127723
Case IH,CSAG-FIN-518073-53,Kimmon Konepaja Oy - Alavus,Rekolansuora 10,Alavus,,Finland,FI,63300,62.59218,23.59532,00358 405402913,,,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=CSAG-FIN-518073-53,,Combine Harvesters; Large Rectangular Balers; Round Balers; Telescopic Handlers; Agricultural Tractors,European AG,European Importers,518073
Case IH,CSAG-FIN-518073-74,Suomen konehuolto Oy - Huittinen,Korkeakoskentie 93,Huittinen,,Finland,FI,32700,61.16617,22.69065,00358 503223353,,,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=CSAG-FIN-518073-74,,Combine Harvesters; Large Rectangular Balers; Telescopic Handlers; Round Balers; Agricultural Tractors,European AG,European Importers,518073
Case IH,CSAG-FIN-518073-77,Niiralanniemen konekorjaamo Oy - Iisalmi,Ratapellonkatu 13,Iisalmi,,Finland,FI,74120,63.57571,27.20039,00358 405061507,,,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=CSAG-FIN-518073-77,,Combine Harvesters; Large Rectangular Balers; Round Balers; Telescopic Handlers; Agricultural Tractors,European AG,European Importers,518073
Case IH,CSAG-FIN-518073-73,Juvan Auto - Juva,Kauraniementie 2-6,Juva,,Finland,FI,51900,61.89576,27.86945,00358 405562860,,,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=CSAG-FIN-518073-73,,Combine Harvesters; Large Rectangular Balers; Telescopic Handlers; Round Balers; Agricultural Tractors,European AG,European Importers,518073
Case IH,CSAG-FIN-518073-66,Baggas bil & traktor - Komossa,Bruuksgatan 383,Komossa,,Finland,FI,66820,63.22293,22.4995,00358 500157917,,,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=CSAG-FIN-518073-66,,Combine Harvesters; Large Rectangular Balers; Round Balers; Telescopic Handlers; Agricultural Tractors,European AG,European Importers,518073
Case IH,CSAG-FIN-518073-68,J Björklunds Maskinservice Ab - Kruunupyy,Jeussbyvägen 39,Kruunupyy,,Finland,FI,68500,63.63506,23.2066,00358 505489751,,,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=CSAG-FIN-518073-68,,Combine Harvesters; Large Rectangular Balers; Round Balers; Telescopic Handlers; Agricultural Tractors,European AG,European Importers,518073
Case IH,CSAG-FIN-518073-72,Kainuun konekorjaamo Ky - Kuhmo,Saarikoskentie 491,Kuhmo,,Finland,FI,88900,64.1209,29.40272,00358 456397657,,,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=CSAG-FIN-518073-72,,Combine Harvesters; Large Rectangular Balers; Telescopic Handlers; Round Balers; Agricultural Tractors,European AG,European Importers,518073
Case IH,CSAG-FIN-518073-64,KS Huoltopalvelu - Laukaa,Pielesrinne 5,Laukaa,,Finland,FI,41310,62.31246,25.84061,00358 400918542,,,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=CSAG-FIN-518073-64,,Combine Harvesters; Large Rectangular Balers; Round Balers; Telescopic Handlers; Agricultural Tractors,European AG,European Importers,518073
Case IH,CSAG-FIN-518073-65,Metsäkylän Autometalli Oy - Metsäkylä,Metsänummentie 251,Metsäkylä,,Finland,FI,49540,60.6434,27.031,00358 400657617,,,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=CSAG-FIN-518073-65,,Combine Harvesters; Large Rectangular Balers; Round Balers; Telescopic Handlers; Agricultural Tractors,European AG,European Importers,518073
Case IH,CSAG-FIN-518073-70,Konehuolto Mikko Norja - Millola,Sitarlanniemi 50,Millola,,Finland,FI,09520,60.37002,24.05807,00358 504945017,,,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=CSAG-FIN-518073-70,,Combine Harvesters; Large Rectangular Balers; Telescopic Handlers; Round Balers; Agricultural Tractors,European AG,European Importers,518073
Case IH,CSAG-FIN-518073-51,JLT Services Oy Ab - Mustasaari,Hallvägen 4,Mustasaari,,Finland,FI,65610,63.12558,21.73889,00358 405600385,,,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=CSAG-FIN-518073-51,,Combine Harvesters; Large Rectangular Balers; Round Balers; Telescopic Handlers; Agricultural Tractors,European AG,European Importers,518073
Case IH,CSAG-FIN-518073-81,Koneteho Oy - Nilsiä,Valkeiskylä 11,Nilsiä,,Finland,FI,73300,63.21839,28.05563,00358 407729589,,,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=CSAG-FIN-518073-81,,Combine Harvesters; Large Rectangular Balers; Round Balers; Telescopic Handlers; Agricultural Tractors,European AG,European Importers,518073
Case IH,CSAG-FIN-518073-60,Villiosa Oy - Ojakkala,Ukintie 9,Ojakkala,,Finland,FI,03250,60.38548,24.42067,00358 449718599,,,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=CSAG-FIN-518073-60,,Combine Harvesters; Large Rectangular Balers; Round Balers; Telescopic Handlers; Agricultural Tractors,European AG,European Importers,518073
Case IH,CSAG-FIN-518073-75,Länsiväylän Auto ja Konekorjaamo Ky - Pieksämäki,Vilhontie 3,Pieksämäki,,Finland,FI,76150,62.28953,27.11298,00358 400615111,,,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=CSAG-FIN-518073-75,,Combine Harvesters; Large Rectangular Balers; Telescopic Handlers; Round Balers; Agricultural Tractors,European AG,European Importers,518073
